company_name,via,job_id,unique_key,xp,new_title,estado,cidade,is_remote,hard_skills,complemento,soft_skills,graduaçoes,metodologia_trabalho,tipo_contrato
BNE - Banco Nacional de Empregos, LinkedIn,eyJqb2JfdGl0bGUiOiJBZG1pbmlzdHJhZG9yIGRlIEJhbmNvIGRlIERhZG9zIiwiaHRpZG9jaWQiOiJDVHRXZjUtMHc1TElFVExxQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9hZG1pbmlzdHJhZG9yLWRlLWJhbmNvLWRlLWRhZG9zLWF0LWJuZS1iYW5jby1uYWNpb25hbC1kZS1lbXByZWdvcy0zODA5NDEyNjgyP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,0c489e12-e72c-4f3f-ad09-00be6507271b,Pleno,Administrador de Banco de Dados,SC,Florianópolis,False,"SQL,Azure,MySQL,PostgreSQL",,,,,
BAIRESDEV, Catho,eyJqb2JfdGl0bGUiOiJUcmFiYWxoZSBkZSBDYXNhIEVuZ2VuaGVpcm8gZGUgUGxhdGFmb3JtYSBkZSBEYWRvcyIsImh0aWRvY2lkIjoiUGQ0b0kwaDg0ZExhZ0dhLUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiZmMiOiJFc3dCQ293QlFVNTFWMmhqYld0b00waG5NWGhRVTB0eFQwMUZaa2d3UW5wd1VXTkVkalJ6TWxkeFprcHFhM05aVFZCelJXWXlSbU5FTWxveVpFMW1aRWN3VDBGRWVUVmFkWFJYUjFGM2VUaHZUbnB5YkhCU09WYzRUVFl0YUd4dE9IaE1hVFIxUkZSQ2RFMVZOalV3YzFkUWFreG9WMkZoZFhCRlVXSjZTMFZ1T1VWMFV6bERNMFptYVhoS00yTjVkRThTRnpBNFUzVmFaWGx1UWsxRVR6QlFSVkJ4ZG5reWVVRlJHaUpCVUZob2JUVmhUMG96YnpaZlpqbDBiWEZIWjFOcFJHTlBWRU42Tm1oVWRISm4iLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18xIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBDYXRobyIsImxpbmsiOiJodHRwczovL3d3dy5jYXRoby5jb20uYnIvdmFnYXMvdHJhYmFsaGUtZGUtY2FzYS1lbmdlbmhlaXJvLWRlLXBsYXRhZm9ybWEtZGUtZGFkb3MvMjYzMTcyMzUvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,c87619fd-1994-4d18-b4d6-11451d9523f8,Não Informado,Trabalhe de Casa Engenheiro de Plataforma de Dados,Não Informado,Não Informado,False,"Python,SQL,Excel",Estrutura de dados,,"Engenharia de Software,Banco de Dados",,
Netvagas, Indeed,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBkYWRvcyAtbWFjYcOpL3JqIiwiaHRpZG9jaWQiOiJvRWJQX0xPSm13VDU2ZUNpQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzd0JDb3dCUVU1MVYyaGpiSEpUUVV0RFJFWjZUbnA1VFc1Wk5YTllTMHA0U21Wd2FXZHJYelo0ZDB4RU9VZzVka05xYzB3eldpMXRSSFl3YjNsSU1ISjVSMmx4Wm1SdVUxTlhNMEY0VG1kM01YTm5ha2t5YmpjNGF6VkpVVzFvV0VKcmRGTXdOMEo2VG1aMVpYcG9TVWhSWjBjd1dIRkxOMVEzVTNjelZrWnBWVUpPZUhZMFZESnVXVmxWWVMxaFFTMFNGekE0VTNWYVpYbHVRazFFVHpCUVJWQnhkbmt5ZVVGUkdpSkJVRmhvYlRWYVR6WmhlVXhGYW14Q2FDMU5TM2REVXpGeFFUWmtjRE5yU3pkbiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIEluZGVlZCIsImxpbmsiOiJodHRwczovL2JyLmluZGVlZC5jb20vdmlld2pvYj9qaz1kNGUzNTM4NDdhZjc5ZDg0XHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,2df24791-98d6-44b8-a212-f6de59f9f146,Não Informado,Analista de Dados,RJ,Macaé,False,"SQL,Spotfire,Power BI","Dashboard,Análise de dados,Estatística",,"Engenharia da Computação,Estatística,Análise e Desenvolvimento de Sistemas,Engenharia de Produção,Tecnologia da Informação,Banco de Dados",,
Group Software, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBNaWdyYcOnw6NvIGRlIERhZG9zIiwiaHRpZG9jaWQiOiI3N1BScW1LNTZUU0lKQnNzQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9hbmFsaXN0YS1kZS1taWdyYSVDMyVBNyVDMyVBM28tZGUtZGFkb3MtYXQtZ3JvdXAtc29mdHdhcmUtMzgwODcxMjQ3Mj91dG1fY2FtcGFpZ249Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fc291cmNlPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX21lZGl1bT1vcmdhbmljIn19,8099af4d-2b16-4375-8e46-f39b3193f4d8,Não Informado,Analista de Migração de Dados,MG,Belo Horizonte,False,,,,Informática,,
Unilider Distribuidora, Indeed,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyAtIFBvd2VyIEJpIiwiaHRpZG9jaWQiOiJRZE9SNDVDZllJWU1lbHhrQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkV2Y0JDcmNCUVU1MVYyaGpiWFp2WkZCTWFXMTVSa1JvWWprdFEzQkJkbkZ1ZW1sdlIwOVBhRmRqZGs5VmJtbDViRFJUV2xCTlFUTTNOMUpzYjJSaFdtZFNjMnh6VTNwTGNUVlZZMnBWVm5vd2NtVTVNRlJuV0ZKNU5IRmtSVTl2WDBOSE1FTXlXWE00VEhGa016TmFjRGhGZEdKa01rOW9iREV3WWxCVFNEaDFiemxDYldOWVEwTk5ZWE5DVjFOcWNXSm5NbU13TVU4NWN6WlhVMDFpY1hSMFNFbFJTM0pvYTJKdmJXODRjR2hxWnpZd1oxRTVVM0Z1WHpCWkVoY3dPRk4xV21WNWJrSk5SRTh3VUVWUWNYWjVNbmxCVVJvaVFWQllhRzAxWWtSSk5XWjVlaTFxVDNsaWN6bFphR2w2VDFCb1pFMVlNV05sZHciLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18zIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBJbmRlZWQiLCJsaW5rIjoiaHR0cHM6Ly9ici5pbmRlZWQuY29tL3ZpZXdqb2I/ams9NGYxNWFhZGJhZTI2Mjk1NFx1MDAyNnV0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,f8bfd80f-8e83-4757-86f5-369fd4f6ef99,Não Informado,Analista de Dados,ES,Espírito Santo,False,"Python,Power BI",ETL,,Análise e Desenvolvimento de Sistemas,,
Divulga Vagas - Consultoria, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyBQb3dlciBCSSDigJMgUG9ydG8gQWxlZ3JlIOKAkyBSUyIsImh0aWRvY2lkIjoiejNtS3VPeTdXWDhuWF9WbkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvYW5hbGlzdGEtZGUtZGFkb3MtcG93ZXItYmktJUUyJTgwJTkzLXBvcnRvLWFsZWdyZS0lRTIlODAlOTMtcnMtYXQtZGl2dWxnYS12YWdhcy1jb25zdWx0b3JpYS0zODA5NDYyNzU5P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,4a49b7da-6ce4-438d-ad20-4839cc1aead6,Não Informado,Analista de Dados,RS,Porto Alegre,False,"Python,SQL,Azure,Power BI,MySQL",Dashboard,,"Informática,Banco de Dados",,
BAIRESDEV, Catho,eyJqb2JfdGl0bGUiOiJUcmFiYWxoZSBkZSBDYXNhIERhdGEgQW5hbHl0aWNzIFRlY2ggTGVhZCAvIFArRCIsImh0aWRvY2lkIjoielVqVTRTcmNpV2dzTWNIN0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiZmMiOiJFc3dCQ293QlFVNTFWMmhqYldsVFUzTjRZVzVYU2tzM2VsSklOV1pDU1ROV2VXeDRha2cyVEVJelFrNUxZMlV0VFZoaFZEWnhNMHRhWTJjd1VYRTFkWFJKWm5aUFVGWklkREJrVjBsdE5sQXlkM1F4V0RKc1JHbEJjVEpGY201R1pIQmZja2h6VFU1blduaE1aWGRKY1dsUU9XOVlSVFJKVW1WVWJYbDVWVlZ6Wkd0RmJHTXdlbmRyV0dwcVdVazNlRmtTRnpBNFUzVmFaWGx1UWsxRVR6QlFSVkJ4ZG5reWVVRlJHaUpCVUZob2JUVlpSRGhaVVdkbFIwczRNVGN4V2psNlVYQk1RbFpUVGxkUFNtNVIiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY180IiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBDYXRobyIsImxpbmsiOiJodHRwczovL3d3dy5jYXRoby5jb20uYnIvdmFnYXMvdHJhYmFsaGUtZGUtY2FzYS1kYXRhLWFuYWx5dGljcy10ZWNoLWxlYWQtcC1wbHVzZC8yNjMxODEyMi8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,ac81d1d6-74d2-4328-b369-f56a262e61d3,Não Informado,Trabalhe de Casa Data Analytics Tech Lead / P+D,Não Informado,Não Informado,False,"Python,SQL,Excel","Machine Learning,Análise de dados,Visualização de dados,Estatística",,"Matemática,Estatística,Machine Learning",,
BrandMonitor, LinkedIn,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJvIGRlIERhZG9zIiwiaHRpZG9jaWQiOiIycHdmVEsyUG9BYUdrQW8yQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiLm5GZzJlYntmb250LXdlaWdodDo1MDB9LkJpNkRkY3tmb250LXdlaWdodDo1MDB9QWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9lbmdlbmhlaXJvLWRlLWRhZG9zLWF0LWJyYW5kbW9uaXRvci0zODA5MjcwMzk2P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,0c820a10-f825-4135-84c9-4b4396d20c69,Não Informado,Engenheiro de Dados,Remoto,Remoto,True,"SQL,MongoDB,AWS","Pipelines de Dados,Análise de dados,Estatística","Tomada de Decisão,Aprendizado Contínuo","Ciência da Computação,Estatística,Banco de Dados",Ágil,PJ
IPNET Soluções, LinkedIn,eyJqb2JfdGl0bGUiOiJFbmdlbmhlaXJvIGRlIERhZG9zIFBsZW5vIiwiaHRpZG9jaWQiOiJuM0VMNkpuZlE1ZGtjWmdvQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9lbmdlbmhlaXJvLWRlLWRhZG9zLXBsZW5vLWF0LWlwbmV0LXNvbHUlQzMlQTclQzMlQjVlcy0zODA4NzA2OTYzP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,276750b0-cd1f-4d5b-bb6a-ca7e83a681d8,Pleno,Engenheiro de Dados,RJ,Rio de Janeiro,False,,,,Informática,,
BAIRESDEV, Catho,eyJqb2JfdGl0bGUiOiJUcmFiYWxoZSBkZSBDYXNhIERhdGEgQW5hbHl0aWNzIC8gUCtEIiwiaHRpZG9jaWQiOiJsZHVpd25rTktpVlA1NzVxQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzd0JDb3dCUVU1MVYyaGpiR0pUUjJ0TlVIb3RWRFZRVkRReldFNVNWamxKTjBkRFlWSkpiek5KY1ZaWmEyUmlkRlpSZERSR2FqaEVSRFkzU2pOWVQwdEdPVUZQVkc1SlJFUnZPUzFLUWpNd1NpMUJZemhTY0Rrd1dtZFFPRmR2VjNaMk1tOTVTa0ZGVVVOdVpsVnZTamhGZUZOclZqbFdRbWQ1ZW1kT1FUaFZOM0ZwZGtsdmNHeFVSazlHVlRSQmFqY1NGekZ6VTNWYVdXcDVSV05oV0hkaWExQXRUa2Q2TUVFNEdpSkJVRmhvYlRWaVRIRkhVazV2YkVSbFlVTXdOVGhzUWxVM2NtRlVOV0k1WDB0biIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzEiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIENhdGhvIiwibGluayI6Imh0dHBzOi8vd3d3LmNhdGhvLmNvbS5ici92YWdhcy90cmFiYWxoZS1kZS1jYXNhLWRhdGEtYW5hbHl0aWNzLXAtcGx1c2QvMjYzMTY3NTQvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,96bdbc60-318b-453b-ac79-3a2444f04575,Não Informado,Trabalhe de Casa Data Analytics / P+D,Não Informado,Não Informado,False,"Python,SQL,Excel","Machine Learning,Análise de dados,Visualização de dados,Estatística",,"Matemática,Estatística,Machine Learning",,
Netvagas, Indeed,eyJqb2JfdGl0bGUiOiJQZXNzb2EgZW5nZW5oZWlyYSBkZSBkYWRvcyBzw6puaW9yIiwiaHRpZG9jaWQiOiJyaV93RlNYUENqeEFrUHpGQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzd0JDb3dCUVU1MVYyaGpiVUpsU1hKalEyaFRNWEJ0Ym5rMVpEaEJiVUZ3YUhKalYyVmxkMlpFVm1nMmNVaGpTWHBWTldkMWVrUXRMV1ZzYnpsRFNYTTBaRXd4VW5velIzQnpaSEkzWm00d1ducHZaVGhyZVhOSFlYSmZaazUzWlRKUU5sVnNORzFCVldSU01WZE9iMTluYjBsNlNtcHNMWGx1ZFdsaVJWSm1XRnBRVW1wMVNqQkpiR0YxUlVOb01FRVNGekZ6VTNWYVdXcDVSV05oV0hkaWExQXRUa2Q2TUVFNEdpSkJVRmhvYlRWWmJtNUdXbWxyWlVGcGVtcFFjWEpsYVMxS05XUXRUV04xY1dwQiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIEluZGVlZCIsImxpbmsiOiJodHRwczovL2JyLmluZGVlZC5jb20vdmlld2pvYj9qaz04YmMwZmMzNjA1ODk2NmMxXHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,392688ee-2508-4423-bf05-f21504d35f4f,Sênior,Pessoa engenheira de dados sênior,Remoto,Remoto,True,"SQL,AWS,Kubernetes",Pipelines de Dados,,,,
TDBusiness, LinkedIn,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBEYWRvcyBQbGVubyIsImh0aWRvY2lkIjoiR1Bxc0RHUGg5cFdZejN0a0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvYW5hbGlzdGEtZGUtZGFkb3MtcGxlbm8tYXQtdGRidXNpbmVzcy0zODA2MTg4MjA1P3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,7d6dbf92-d4bb-4f72-b46f-546debc02fd2,Pleno,Analista de Dados,SC,Florianópolis,False,"Python,SQL,Power BI","Dashboard,Análise de dados,Visualização de dados,Estatística",Boa comunicação,"Ciência da Computação,Matemática,Estatística",,
confidential, Catho,eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBCSSBKw7puaW9yIiwiaHRpZG9jaWQiOiJxbGxBaUx2OExyTUU0ck5EQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIENhdGhvIiwibGluayI6Imh0dHBzOi8vd3d3LmNhdGhvLmNvbS5ici92YWdhcy9hbmFsaXN0YS1iaS1qdW5pb3IvMjU4MDk1MDIvP3V0bV9jYW1wYWlnbj1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9zb3VyY2U9Z29vZ2xlX2pvYnNfYXBwbHlcdTAwMjZ1dG1fbWVkaXVtPW9yZ2FuaWMifX0=,58bc855b-8ea6-4c71-8eb2-bcff27408a3c,Júnior,Analista BI,DF,Brasília,False,"SQL,Excel,Power BI",,,,,
CCR S.A., LinkedIn,eyJqb2JfdGl0bGUiOiJBTkFMSVNUQSBDT01FUkNJQUwgSVYgLSBBTsOBTElTRSBERSBEQURPUyIsImh0aWRvY2lkIjoiRFlqdzE4QTB2OC1jempyMkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0LWJyIiwiZmMiOiJFc3dCQ293QlFVNTFWMmhqYmpSVmQwazJiVEZ3VURWc1VTMVRWM2syWjFOVk9UWTVTSGwzT0hOc1ZUaHRObEpZTTJ0cGJrODRUVzVmTTJObVFXMUxUblZMTFhJeGJVOTNOVWc0TUVaMldtSlpaamxHTURWc1VsaGpNMHBGYjBOUlVHUmhWa05FYVhoeVUxVXdWblZmTWxBdFMwZEJXamxOVlZVM1VWcG5XRTU2WDJWdU5YWkhZbWRvYWxNM1ptTldjMWdTRnpGelUzVmFXV3A1UldOaFdIZGlhMUF0VGtkNk1FRTRHaUpCVUZob2JUVmFhSHBPT1UxMmVqTXhkakZXZUdwVGNrWndZelZwVDFKNlYzaEIiLCJmY3YiOiIzIiwiZmNfaWQiOiJmY18zIiwiYXBwbHlfbGluayI6eyJ0aXRsZSI6IkFjZXNzZSBlbSBMaW5rZWRJbiIsImxpbmsiOiJodHRwczovL2JyLmxpbmtlZGluLmNvbS9qb2JzL3ZpZXcvYW5hbGlzdGEtY29tZXJjaWFsLWl2LWFuJUMzJUExbGlzZS1kZS1kYWRvcy1hdC1jY3Itcy1hLTM4MDM2OTg2OTE/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,d4004bf5-cc64-42bb-8737-9979538a766d,Não Informado,ANALISTA COMERCIAL IV - ANÁLISE DE DADOS,SP,São Paulo,False,Excel,,,,,
Netvagas, Indeed,eyJqb2JfdGl0bGUiOiJQZXNzb2EgYW5hbGlzdGEgZGUgYmFuY28gZGUgZGFkb3Mgb3JhY2xlIiwiaHRpZG9jaWQiOiJiN1NCU2FRdjZ6QkI1aWhuQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVzd0JDb3dCUVU1MVYyaGpiWGxYVURSMlpsTjBVSGw0TUU1T1NHSnpZMmsxVVhOZldrRndkSHAwT0ZZeWVIZ3pORU5mTUdzemJITjFjWEV3VUZwa1ZWZEZVMWxvYVVzeU5HTnBPSEZMVUVjd2FtbHZSRk5DTTFwTU5YVjNTVU54VlV0aFFUaE9lbnBWU0ZKT05tTnlUWFZRYzFKVWJXSTVSSEJJV1VaWFRrSklSV3hsT1ZoTE5rNVpWa0ZoUjBGdmIyMFNGekZ6VTNWYVdXcDVSV05oV0hkaWExQXRUa2Q2TUVFNEdpSkJVRmhvYlRWaVdUZDBZbUYwVkhwZlFVSkhNVlZwZGtWNmRFUk9WSEk0VVhCUiIsImZjdiI6IjMiLCJmY19pZCI6ImZjXzQiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIEluZGVlZCIsImxpbmsiOiJodHRwczovL2JyLmluZGVlZC5jb20vdmlld2pvYj9qaz04NzVkM2FiZWZiMzViN2NiXHUwMDI2dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,70096d61-d79e-4007-9b36-8a16c28ab3e2,Pleno,Pessoa analista de banco de dados oracle,Remoto,Remoto,True,"SQL,AWS,Azure,MySQL,Oracle,SQL Server",Segurança de dados,Resolução de problemas,"Ciência da Computação,Sistemas de Informação,Engenharia de Software,Banco de Dados",,
Webjur Processamento de Dados, LinkedIn,eyJqb2JfdGl0bGUiOiJBc3Npc3RlbnRlIGFkbWluaXN0cmF0aXZvIiwiaHRpZG9jaWQiOiJwY1pFeDQ1RkwzQVlmd1hGQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJhcHBseV9saW5rIjp7InRpdGxlIjoiQWNlc3NlIGVtIExpbmtlZEluIiwibGluayI6Imh0dHBzOi8vYnIubGlua2VkaW4uY29tL2pvYnMvdmlldy9hc3Npc3RlbnRlLWFkbWluaXN0cmF0aXZvLWF0LXdlYmp1ci1wcm9jZXNzYW1lbnRvLWRlLWRhZG9zLTM4MDg2OTcxMTE/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,942c8188-539d-478d-9376-07a4057446f6,Não Informado,Assistente administrativo,MG,Belo Horizonte,False,,,Raciocínio Lógico,Informática,,
IN-HAUS INDUSTRIAL E SERVICOS DE LOGISTICA LTDA, Catho,eyJqb2JfdGl0bGUiOiJFc3TDoWdpbyBlbSBJbmRpY2Fkb3JlcyBlIFBvd2VyIEJpIiwiaHRpZG9jaWQiOiJwbFZjYXVmYUZWUEdnSEJjQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQtYnIiLCJmYyI6IkVyY0NDdmNCUVU1MVYyaGphMkZ4ZGpGU2NHNVlRbmxzYVY5RlNYcFZkR2RhYmpGUlJtTk5NMXBYVkRWaWQxUm5Wbmg2T1ZWS1NWUldaRWg0T1hjM1JGUkVielJYVlZOUWVVNTFlRmhJUWt4NWVFdEZabWhUVlRWd2VYUXhOemgxY1ZZdFNETkZRMmN0WWpSNFUzQkNVRlpJWDJoSFp6Rm1kSEJSYVdvM2JFNHdORVJHYWxaSlFrOXplV1oyV1ZaRlowRjJWMjFTWjBWaFJXWjZSbk5MYldaUmRYWlJlR1J2TWtWTmNIcDJTVTAwYkRoQk1WRkhWV2t5VG1zMldFWk9ZekJCT1hKT1kyazVObTEzVjBWUWVqRnZjMFpzWVhNMFQxbE1kWE5NYjE5NWEybzNlRE41TmpnemFTMXlhVXBFWTNGbGFuQTJObmRaTFVobldSSVhNWE5UZFZwWmFubEZZMkZZZDJKclVDMU9SM293UVRnYUlrRlFXR2h0TldGTVQxbHFZWGN6VUd4V2QwazFXbHBpV1dKckxYTkhNRFV0U0djIiwiZmN2IjoiMyIsImZjX2lkIjoiZmNfNSIsImFwcGx5X2xpbmsiOnsidGl0bGUiOiJBY2Vzc2UgZW0gQ2F0aG8iLCJsaW5rIjoiaHR0cHM6Ly93d3cuY2F0aG8uY29tLmJyL3ZhZ2FzL2VzdGFnaW8tZW0taW5kaWNhZG9yZXMtZS1wb3dlci1iaS8yNjEwNTAzMi8/dXRtX2NhbXBhaWduPWdvb2dsZV9qb2JzX2FwcGx5XHUwMDI2dXRtX3NvdXJjZT1nb29nbGVfam9ic19hcHBseVx1MDAyNnV0bV9tZWRpdW09b3JnYW5pYyJ9fQ==,ea0a3490-5c53-4e70-a5b7-f349347b413f,estágio,Estágio em Indicadores e Power Bi,SP,São Paulo,False,"SQL,Excel,PowerBI,Power BI",Análise de dados,,,,
